id	name	shortname	label	method	project	donor	species	strain	age	ageunit	agetext	sex	numpooledanimals	plugdate	tissue	roi	neuronprop	targetnumcells	cellconc	datecaptured	sampleok	chemistry	transcriptome	comment	analysis	all_fc_analysis_id	editby	editat
1521	10X303_4	XDD:400_Lung		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Lung (both lungs and trachea)		N/A	5000	1260	2020-10-22	N/A	v3	GRCh38-3.0.0	Dissociated the day after the brain.	Queueing	4729	lijuan	2020-11-15 10:40:45
1526	10X307_1	XHU:402		rna-seq	Dev human		Hs		0.0	n/a	10.5w				Spinal cord cervical		N/A	5000	470	2020-11-04	N/A	v3	GRCh38-3.0.0		Queueing	4731	emelie	2020-11-26 12:15:16
1527	10X307_2	XHU:402		rna-seq	Dev human		Hs		0.0	n/a	10.5w				Spinal cord lumbar		N/A	5000	660	2020-11-04	N/A	v3	GRCh38-3.0.0		Queueing	4732	emelie	2020-11-26 12:15:29
1528	10X307_3	XHU:402		rna-seq	Dev human		Hs		0.0	n/a	10.5w				Spinal cord thoracic		N/A	5000	640	2020-11-04	N/A	v3	GRCh38-3.0.0		Queueing	4671	emelie	2020-11-26 12:15:46
1529	10X308_1	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4733	emelie	2020-12-09 19:09:36
1530	10X308_2	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4672	emelie	2020-12-09 19:09:47
1531	10X308_3	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4673	emelie	2020-12-09 19:09:59
1532	10X308_4	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4674	emelie	2020-12-09 19:10:12
1533	10X308_5	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4675	emelie	2020-12-09 19:10:24
1534	10X308_6	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4676	emelie	2020-12-09 19:10:43
1535	10X308_7	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4677	emelie	2020-12-09 19:10:55
1536	10X308_8	XDD:403_Whole_embryo		rna-seq	Dev human	XDD:403	Hs		3.5	pcw	3.5w				Whole embryo		N/A	6000	700	2020-11-05	N/A	v3	GRCh38-3.0.0		Queueing	4678	emelie	2020-12-09 19:11:16
1560	10X314_1			rna-seq	Dev human		Hs		0.0	n/a					Spinal cord cervical			5000		2020-11-25	N/A	v3	GRCh38-3.0.0		Not analyzed		lijuan	2020-11-26 11:56:02
1561	10X314_2			rna-seq	Dev human		Hs		0.0	n/a					Spinal cord lumbar			5000		2020-11-19	N/A	v3	GRCh38-3.0.0		Queueing	4687	lijuan	2020-11-26 11:57:00
1562	10X314_3			rna-seq	Dev human		Hs		0.0	n/a					Spinal cord thoracic			5000		2020-11-25	N/A	v3	GRCh38-3.0.0		Queueing	4688	lijuan	2020-12-06 14:11:02
